accepted_name,region_id,region_eco
Piper longeacuminatum,BMHP,Bosques Muy Húmedos Premontanos
Piper longestamineum,BMHP,Bosques Muy Húmedos Premontanos
Piper loretoanum,BHA,Bosques Húmedos Amazónicos
Piper macbrideanum,BMHP,Bosques Muy Húmedos Premontanos
Piper machupicchuense,BMHM,Bosques Muy Húmedos Montanos
Piper malifolium var. malifolium,BMHP,Bosques Muy Húmedos Premontanos
Piper malifolium var. mercedanum,BMHP,Bosques Muy Húmedos Premontanos
Piper mansericheanum,BHA,Bosques Húmedos Amazónicos
Piper margaritatum,BMHP,Bosques Muy Húmedos Premontanos
Piper martinense,BMHP,Bosques Muy Húmedos Premontanos
Piper mathewsii,Sin datos,Sin datos
Piper mazamariense,BMHP,Bosques Muy Húmedos Premontanos
Piper mediocre,BHA,Bosques Húmedos Amazónicos
Piper mellibracteaum,BMHP,Bosques Muy Húmedos Premontanos
Piper mercedense,BMHP,Bosques Muy Húmedos Premontanos
Piper mikaniaefolium,BHA,Bosques Húmedos Amazónicos
Piper mishuyacuense,BHA,Bosques Húmedos Amazónicos
Piper mitifolium,BMHP,Bosques Muy Húmedos Premontanos
Piper moccomocco var. moccomocco,BMHP,Bosques Muy Húmedos Premontanos
Piper moccomocco var. angustum,BMHM,Bosques Muy Húmedos Montanos
Piper mohomoho,MA,Mesoandina
Piper monzonense,BMHP,Bosques Muy Húmedos Premontanos
Piper moyobambanum,Sin datos,Sin datos
Piper multimammosum var. multimammosum,BHA,Bosques Húmedos Amazónicos
Piper munchanum var. latum,BMHP,Bosques Muy Húmedos Premontanos
Piper mundum,BHA,Bosques Húmedos Amazónicos
Piper munyanum,BMHM,Bosques Muy Húmedos Montanos
Piper nanayanum,BHA,Bosques Húmedos Amazónicos
Piper nasutum,BHA,Bosques Húmedos Amazónicos
Piper neglectum,BMHP,Bosques Muy Húmedos Premontanos
Piper neglectum,BHA,Bosques Húmedos Amazónicos
Piper nuncupatum,BMHP,Bosques Muy Húmedos Premontanos
Piper obesum,MA,Mesoandina
Piper oblongatifolium,BHA,Bosques Húmedos Amazónicos
Piper oblongatilimbum,BHA,Bosques Húmedos Amazónicos
Piper oblongatum,Sin datos,Sin datos
Piper obovatifolium,BHA,Bosques Húmedos Amazónicos
Piper occultum,BHA,Bosques Húmedos Amazónicos
Piper oculatispicum,BHA,Bosques Húmedos Amazónicos
Piper offensum,BHA,Bosques Húmedos Amazónicos
Piper ollantaitambanum,MA,Mesoandina
Piper opizianum,Sin datos,Sin datos
Piper ornithorhynchum,BMHM,Bosques Muy Húmedos Montanos
Piper ostii,BHA,Bosques Húmedos Amazónicos
Piper paganicum,BHA,Bosques Húmedos Amazónicos
Piper pallididorsum,Sin datos,Sin datos
Piper papillipetiolatum,BHA,Bosques Húmedos Amazónicos
Piper paraisense,BHA,Bosques Húmedos Amazónicos
Piper paralaevigatum,Sin datos,Sin datos
Piper parvicordulatum,BMHM,Bosques Muy Húmedos Montanos
Piper patens,Sin datos,Sin datos
Piper patentifolium,Sin datos,Sin datos
Piper paucartamboanum,BMHP,Bosques Muy Húmedos Premontanos
Piper paulianifolium,Sin datos,Sin datos
Piper pavonii,BMHM,Bosques Muy Húmedos Montanos
Piper pebasense,BHA,Bosques Húmedos Amazónicos
Piper perenense,BMHP,Bosques Muy Húmedos Premontanos
Piper pernigricans,BHA,Bosques Húmedos Amazónicos
Piper perpunctulatum,BHA,Bosques Húmedos Amazónicos
Piper perpurgatum,BHA,Bosques Húmedos Amazónicos
Piper pilosissimum,Sin datos,Sin datos
Piper planipes,BMHP,Bosques Muy Húmedos Premontanos
Piper planipes,BHA,Bosques Húmedos Amazónicos
Piper politaereum var. politaereum,BMHP,Bosques Muy Húmedos Premontanos
Piper politaereum var. elongatum,BHA,Bosques Húmedos Amazónicos
Piper politaereum var. mucronatum,BHA,Bosques Húmedos Amazónicos
Piper politum var. politum,BHA,Bosques Húmedos Amazónicos
Piper politum var. pallidibracteum,BMHM,Bosques Muy Húmedos Montanos
Piper politum var. pallidibracteum,BMHP,Bosques Muy Húmedos Premontanos
Piper ponganum,BHA,Bosques Húmedos Amazónicos
Piper pontis,BMHP,Bosques Muy Húmedos Premontanos
Piper porveniricola,BMHM,Bosques Muy Húmedos Montanos
Piper positum,BHA,Bosques Húmedos Amazónicos
Piper posusanum,BMHP,Bosques Muy Húmedos Premontanos
Piper posusanum,BHA,Bosques Húmedos Amazónicos
Piper pothophyllum,BHA,Bosques Húmedos Amazónicos
Piper procerum,BMHM,Bosques Muy Húmedos Montanos
Piper procerum,BMHP,Bosques Muy Húmedos Premontanos
Piper pseudobarbatum,MA,Mesoandina
Piper pseudocallosum,BMHM,Bosques Muy Húmedos Montanos
Piper pseudoflexuosum,Sin datos,Sin datos
Piper pseudomatico,BMHM,Bosques Muy Húmedos Montanos
Piper pseudomollicomum var. dichotomum,Sin datos,Sin datos
Piper pseudomunchanum,Sin datos,Sin datos
Piper puberulescens,BHA,Bosques Húmedos Amazónicos
Piper puberuliciliatum,BHA,Bosques Húmedos Amazónicos
Piper pubibaccum,BMHP,Bosques Muy Húmedos Premontanos
Piper pullispicum,BHA,Bosques Húmedos Amazónicos
Piper puniceum,BMHM,Bosques Muy Húmedos Montanos
Piper pygmaeum,BMHP,Bosques Muy Húmedos Premontanos
Piper quimirianum,BMHP,Bosques Muy Húmedos Premontanos
Piper rasile,BHA,Bosques Húmedos Amazónicos
Piper recensitum,BHA,Bosques Húmedos Amazónicos
Piper recreoense,BHA,Bosques Húmedos Amazónicos
Piper redactum,Sin datos,Sin datos
Piper reductipes var. reductipes,BHA,Bosques Húmedos Amazónicos
Piper reductipes var. amplum,BHA,Bosques Húmedos Amazónicos
Piper reductipes var. stenostachys,BHA,Bosques Húmedos Amazónicos
Piper relaxatum,BHA,Bosques Húmedos Amazónicos
Piper resalutatum,BHA,Bosques Húmedos Amazónicos
Piper restio,BMHP,Bosques Muy Húmedos Premontanos
Piper restrictum,BHA,Bosques Húmedos Amazónicos
Piper reticulatum,BHA,Bosques Húmedos Amazónicos
Piper rhinostachyum,BMHP,Bosques Muy Húmedos Premontanos
Piper riojanum,BPM,Bosques Pluviales Montanos
Piper roqueanum,BMHP,Bosques Muy Húmedos Premontanos
Piper rubiginosum,BHA,Bosques Húmedos Amazónicos
Piper rubribaccum,BMHP,Bosques Muy Húmedos Premontanos
Piper rugosibaccum,BHA,Bosques Húmedos Amazónicos
Piper rugosilimbum,BHA,Bosques Húmedos Amazónicos
Piper sagittifer,BHA,Bosques Húmedos Amazónicos
Piper sandianum,BMHM,Bosques Muy Húmedos Montanos
Piper sangorianum,Sin datos,Sin datos
Piper sanguineispicum,BHA,Bosques Húmedos Amazónicos
Piper sannicolasense,BMHP,Bosques Muy Húmedos Premontanos
Piper sanramonense,BMHM,Bosques Muy Húmedos Montanos
Piper sanramonense,BMHP,Bosques Muy Húmedos Premontanos
Piper sanroqueanum,BMHP,Bosques Muy Húmedos Premontanos
Piper sanroqueanum,BHA,Bosques Húmedos Amazónicos
Piper santaritanum,BMHM,Bosques Muy Húmedos Montanos
Piper sapotoanum,BHA,Bosques Húmedos Amazónicos
Piper sapotoyacuense,BHA,Bosques Húmedos Amazónicos
Piper satisfactum,BHA,Bosques Húmedos Amazónicos
Piper scabiosifolium,BHA,Bosques Húmedos Amazónicos
Piper scabricaule,BMHP,Bosques Muy Húmedos Premontanos
Piper scabridulicaule,BHA,Bosques Húmedos Amazónicos
Piper scalariforme,BHA,Bosques Húmedos Amazónicos
Piper scapispicum,BHA,Bosques Húmedos Amazónicos
Piper schunkeanum,BMHP,Bosques Muy Húmedos Premontanos
Piper sciaphilum,BMHM,Bosques Muy Húmedos Montanos
Piper secundum,Sin datos,Sin datos
Piper sellertianum var. tenuiforme,Sin datos,Sin datos
Piper semicordulatum,BHA,Bosques Húmedos Amazónicos
Piper semicrudum,BMHP,Bosques Muy Húmedos Premontanos
Piper seminitidulum,BMHP,Bosques Muy Húmedos Premontanos
Piper sericeonervosum,BHA,Bosques Húmedos Amazónicos
Piper serotinum,BMHP,Bosques Muy Húmedos Premontanos
Piper serrulatum,BMHM,Bosques Muy Húmedos Montanos
Piper setigerum,BHA,Bosques Húmedos Amazónicos
Piper setulosum,BHA,Bosques Húmedos Amazónicos
Piper sidipilum,BMHP,Bosques Muy Húmedos Premontanos
Piper sinuclausum,BMHM,Bosques Muy Húmedos Montanos
Piper soledadense var. angustum,BHA,Bosques Húmedos Amazónicos
Piper sororium,BMHP,Bosques Muy Húmedos Premontanos
Piper sororium,BHA,Bosques Húmedos Amazónicos
Piper spruceanum,Sin datos,Sin datos
Piper stenostachys,Sin datos,Sin datos
Piper stevensii,Sin datos,Sin datos
Piper stomachicum,MDE,Matorral Desértico
Piper strigillosicaule,BHA,Bosques Húmedos Amazónicos
Piper strigillosum,BHA,Bosques Húmedos Amazónicos
Piper stuebelii,BHA,Bosques Húmedos Amazónicos
Piper stupposum,Sin datos,Sin datos
Piper subandina,Sin datos,Sin datos
Piper subandinum,Sin datos,Sin datos
Piper subcordulatum,BHA,Bosques Húmedos Amazónicos
Piper subflavicans,Sin datos,Sin datos
Piper subpatens,BMHP,Bosques Muy Húmedos Premontanos
Piper suffruticosum,BHA,Bosques Húmedos Amazónicos
Piper sumpi,BMHM,Bosques Muy Húmedos Montanos
Piper tabinense,Sin datos,Sin datos
Piper tardum,BMHP,Bosques Muy Húmedos Premontanos
Piper temptum,Sin datos,Sin datos
Piper tenebricosum,BHA,Bosques Húmedos Amazónicos
Piper tenuicuspe var. tenuicuspe,BHA,Bosques Húmedos Amazónicos
Piper tenuicuspe var. nervosius,Sin datos,Sin datos
Piper tessmanni,BHA,Bosques Húmedos Amazónicos
Piper timbuchianum,BHA,Bosques Húmedos Amazónicos
Piper tocacheanum,BHA,Bosques Húmedos Amazónicos
Piper tortuosivenosum,BHA,Bosques Húmedos Amazónicos
Piper transpontinum var. transpontinum,BMHP,Bosques Muy Húmedos Premontanos
Piper transpontinum var. ecordulatum,BMHP,Bosques Muy Húmedos Premontanos
Piper trichostylopse var. trichostylopse,BMHP,Bosques Muy Húmedos Premontanos
Piper trichostylopse var. latum,MA,Mesoandina
Piper trichostylum,BMHM,Bosques Muy Húmedos Montanos
Piper tristigmum,BHA,Bosques Húmedos Amazónicos
Piper ucayalianum,BHA,Bosques Húmedos Amazónicos
Piper ulceratum var. ulceratum,BMHP,Bosques Muy Húmedos Premontanos
Piper ulceratum var. angustifolium,BMHP,Bosques Muy Húmedos Premontanos
Piper unguiculatum,BMHP,Bosques Muy Húmedos Premontanos
Piper urubambanum,BMHM,Bosques Muy Húmedos Montanos
Piper velutininervosum,BMHP,Bosques Muy Húmedos Premontanos
Piper velutinum,Sin datos,Sin datos
Piper veredianum,BHA,Bosques Húmedos Amazónicos
Piper verruculaecaule,BHA,Bosques Húmedos Amazónicos
Piper verruculaefolium,BMHP,Bosques Muy Húmedos Premontanos
Piper villosispicum,BMHP,Bosques Muy Húmedos Premontanos
Piper viridilimbum,BHA,Bosques Húmedos Amazónicos
Piper volubile,BMHP,Bosques Muy Húmedos Premontanos
Piper woytkowskii,BMHM,Bosques Muy Húmedos Montanos
Piper yananoanum,BMHM,Bosques Muy Húmedos Montanos
Piper yessupianum,BHA,Bosques Húmedos Amazónicos
Plantago limensis,DST,Desierto Semicálido Tropical
Plantago limensis,MDE,Matorral Desértico
Plantago limensis,MA,Mesoandina
Plantago sericea var. huancayensis,PSH,Puna Húmeda y Seca
Plantago sericea var. huancayensis,PAR,PAR
Plantago tacnensis,DST,Desierto Semicálido Tropical
Aristida chiclayensis,DCT,Desierto Cálido Tropical
Aristida chiclayensis,DST,Desierto Semicálido Tropical
Aulonemia humillima,BMHM,Bosques Muy Húmedos Montanos
Aulonemia humillima,BMHP,Bosques Muy Húmedos Premontanos
Bromus striatus,DST,Desierto Semicálido Tropical
Cinnagrostis cuzcoensis,AA,Altoandina
Calamagrostis macbridei,MA,Mesoandina
Calamagrostis macbridei,PSH,Puna Húmeda y Seca
Calamagrostis macbridei,PD,Puna Desértica
Calamagrostis macbridei,AA,Altoandina
Calamagrostis pungens,PSH,Puna Húmeda y Seca
Calamagrostis pungens,PAR,PAR
Calamagrostis pungens,AA,Altoandina
Cinnagrostis rauhii,AA,Altoandina
Chusquea aspera,BMHM,Bosques Muy Húmedos Montanos
Chusquea barbata,BMHP,Bosques Muy Húmedos Premontanos
Chusquea barbata,BHA,Bosques Húmedos Amazónicos
Chusquea decolorata,Sin datos,Sin datos
Chusquea huantensis,BMHM,Bosques Muy Húmedos Montanos
Chusquea inamoena,BMHM,Bosques Muy Húmedos Montanos
Chusquea picta,BMHM,Bosques Muy Húmedos Montanos
Chusquea pubispicula,BMHM,Bosques Muy Húmedos Montanos
Chusquea smithii,BPM,Bosques Pluviales Montanos
Chusquea smithii,BMHM,Bosques Muy Húmedos Montanos
Chusquea straminea,BMHM,Bosques Muy Húmedos Montanos
Chusquea tarmensis,BMHM,Bosques Muy Húmedos Montanos
Poa amplivaginata,AA,Altoandina
Poa parvifolia,PSH,Puna Húmeda y Seca
Poa gigantea,AA,Altoandina
Poa linearifolia,PSH,Puna Húmeda y Seca
Poa deminuta,AA,Altoandina
Poa rauhii,MA,Mesoandina
Poa rauhii,PSH,Puna Húmeda y Seca
Poa calycina,AA,Altoandina
Eragrostis pilgeri subsp. ancashensis,MA,Mesoandina
Eragrostis pilgeri subsp. ancashensis,PSH,Puna Húmeda y Seca
Eragrostis magna,BMHM,Bosques Muy Húmedos Montanos
Eragrostis pilgeri,MDE,Matorral Desértico
Eragrostis pilgeri,MA,Mesoandina
Eragrostis pilgeri,PSH,Puna Húmeda y Seca
Festuca cajamarcae,PAR,PAR
Festuca carazana,PSH,Puna Húmeda y Seca
Festuca carazana,PAR,PAR
Festuca carazana,AA,Altoandina
Festuca densiflora,AA,Altoandina
Festuca dentiflora,MA,Mesoandina
Festuca glabrata,PSH,Puna Húmeda y Seca
Festuca glyceriantha,PSH,Puna Húmeda y Seca
Festuca glyceriantha,PAR,PAR
Festuca horridula,MA,Mesoandina
Festuca horridula,PSH,Puna Húmeda y Seca
Festuca horridula,PAR,PAR
Festuca huamachucensis,MA,Mesoandina
Festuca huamachucensis,PSH,Puna Húmeda y Seca
Festuca huamachucensis,PAR,PAR
Festuca huamachucensis,AA,Altoandina
Festuca lanatifolia,MA,Mesoandina
Festuca lanatifolia,PSH,Puna Húmeda y Seca
Festuca lasiorrhachis,PSH,Puna Húmeda y Seca
Festuca longigluma,MA,Mesoandina
Festuca longivaginata,MA,Mesoandina
Festuca meyenii,PSH,Puna Húmeda y Seca
Festuca nigriflora,AA,Altoandina
Festuca peruviana,PSH,Puna Húmeda y Seca
Festuca peruviana,AA,Altoandina
Festuca pubigluma,PSH,Puna Húmeda y Seca
Festuca rigidifolia,PSH,Puna Húmeda y Seca
Festuca rigidifolia,AA,Altoandina
Festuca tarmensis,MA,Mesoandina
Festuca tarmensis,BPM,Bosques Pluviales Montanos
Jarava macbridei,MDE,Matorral Desértico
Jarava macbridei,MA,Mesoandina
Jarava macbridei,PSH,Puna Húmeda y Seca
Jarava macbridei,AA,Altoandina
Jarava pachypus,DST,Desierto Semicálido Tropical
Merostachys brevispica,BMHP,Bosques Muy Húmedos Premontanos
Muhlenbergia caxamarcensis,PAR,PAR
Muhlenbergia flexuosa,BMHM,Bosques Muy Húmedos Montanos
Muhlenbergia flexuosa,BMHP,Bosques Muy Húmedos Premontanos
Muhlenbergia maxima,MA,Mesoandina
Muhlenbergia monandra,MA,Mesoandina
Nassella ayacuchensis,MDE,Matorral Desértico
Nassella ayacuchensis,MA,Mesoandina
Nassella huallancaensis,PSH,Puna Húmeda y Seca
Nassella soukupii,PSH,Puna Húmeda y Seca
Nassella vargasii,MA,Mesoandina
Nassella wurdackii,PAR,PAR
Nassella wurdackii,BPM,Bosques Pluviales Montanos
Paspalum anderssonii,Sin datos,Sin datos
Paspalum barclayi,DST,Desierto Semicálido Tropical
Paspalum barclayi,MDE,Matorral Desértico
Paspalum haenkeanum,DCT,Desierto Cálido Tropical
Paspalum haenkeanum,DST,Desierto Semicálido Tropical
Paspalum killipii,BMHP,Bosques Muy Húmedos Premontanos
Paspalum soukupii,MDE,Matorral Desértico
Paspalum tuberosum,MA,Mesoandina
Paspalum tuberosum,PSH,Puna Húmeda y Seca
Cenchrus annuus,DST,Desierto Semicálido Tropical
Cenchrus annuus,MDE,Matorral Desértico
Cenchrus rupestris,MDE,Matorral Desértico
Cenchrus rupestris,MA,Mesoandina
Piptochaetium featherstonei,PSH,Puna Húmeda y Seca
Piptochaetium featherstonei,AA,Altoandina
Piptochaetium sagasteguii,MA,Mesoandina
Piptochaetium tovarii,MA,Mesoandina
Piptochaetium tovarii,PAR,PAR
Poa anae,PAR,PAR
Poa anae,AA,Altoandina
Poa ayacuchensis,PSH,Puna Húmeda y Seca
Poa fibrifera,MA,Mesoandina
Poa fibrifera,PSH,Puna Húmeda y Seca
Poa fibrifera,AA,Altoandina
Poa fibrifera,MA,Mesoandina
Poa fibrifera,PAR,PAR
Poa huancavelicae,PSH,Puna Húmeda y Seca
Poa huancavelicae,AA,Altoandina
Poa marshallii,PSH,Puna Húmeda y Seca
Poa marshallii,AA,Altoandina
Poa oscariana,PSH,Puna Húmeda y Seca
Poa oscariana,BPM,Bosques Pluviales Montanos
Poa pilgeri,PSH,Puna Húmeda y Seca
Poa scabrivaginata,PSH,Puna Húmeda y Seca
Poa scabrivaginata,AA,Altoandina
Poa fibrifera,MA,Mesoandina
Poa fibrifera,PSH,Puna Húmeda y Seca
Setaria cordobensis var. limense,MDE,Matorral Desértico
Sporobolus mirabilis,BS,Bosques Secos
Sporobolus mirabilis,BMHP,Bosques Muy Húmedos Premontanos
Uniola peruviana,BS,Bosques Secos
Apinagia peruviana,BMHP,Bosques Muy Húmedos Premontanos
Marathrum striatifolium,MDE,Matorral Desértico
Cantua candelilla,MA,Mesoandina
Cantua candelilla,PSH,Puna Húmeda y Seca
Cantua cordata,Sin datos,Sin datos
Cantua longifolia,BMHM,Bosques Muy Húmedos Montanos
Cantua ovata,MA,Mesoandina
Cantua tomentosa,MA,Mesoandina
Cobaea flava,DCT,Desierto Cálido Tropical
Cobaea flava,MDE,Matorral Desértico
Gilia lomensis,DST,Desierto Semicálido Tropical
Huthia coerulea,MDE,Matorral Desértico
Huthia coerulea,MA,Mesoandina
Huthia longiflora,MDE,Matorral Desértico
Coccoloba gracilis,MDE,Matorral Desértico
Coccoloba gracilis,MA,Mesoandina
Coccoloba nutans,Sin datos,Sin datos
Muehlenbeckia nummularia,MA,Mesoandina
Polygonum peruvianum,Sin datos,Sin datos
Ruprechtia albida,BS,Bosques Secos
Ruprechtia aperta,MA,Mesoandina
Ruprechtia aperta,BS,Bosques Secos
Ruprechtia obovata,MDE,Matorral Desértico
Ruprechtia peruviana,DCT,Desierto Cálido Tropical
Triplaris peruviana,DCT,Desierto Cálido Tropical
Triplaris setosa var. woytkowskii,BMHP,Bosques Muy Húmedos Premontanos
Campyloneurum amazonensis,BMHM,Bosques Muy Húmedos Montanos
Microgramma fosteri,BMHP,Bosques Muy Húmedos Premontanos
Microgramma ulei,BMHP,Bosques Muy Húmedos Premontanos
Niphidium macbridei,MA,Mesoandina
Calandrinia alba,DST,Desierto Semicálido Tropical
Calandrinia linomimeta,BS,Bosques Secos
Cistanthe lingulata,DST,Desierto Semicálido Tropical
Cistanthe lingulata,BS,Bosques Secos
Cistanthe paniculata,DST,Desierto Semicálido Tropical
Cistanthe weberbaueri,DST,Desierto Semicálido Tropical
Portulaca macbridei,MA,Mesoandina
Portulaca nivea,DST,Desierto Semicálido Tropical
Euplassa isernii,Sin datos,Sin datos
Euplassa pinnata,BMHM,Bosques Muy Húmedos Montanos
Euplassa pinnata,BMHP,Bosques Muy Húmedos Premontanos
Roupala sphenophyllum,BHA,Bosques Húmedos Amazónicos
Roupala spicata,MA,Mesoandina
Adiantum imbricatum,MDE,Matorral Desértico
Argyrochosma stuebeliana,MA,Mesoandina
Argyrochosma stuebeliana,BS,Bosques Secos
Cheilanthes cantangensis,BS,Bosques Secos
Cheilanthes fractifera,MDE,Matorral Desértico
Cheilanthes fractifera,MA,Mesoandina
Cheilanthes lonchophylla,MA,Mesoandina
Cheilanthes peruviana,DST,Desierto Semicálido Tropical
Cheilanthes peruviana,MA,Mesoandina
Eriosorus accrescens,BPM,Bosques Pluviales Montanos
Eriosorus accrescens,BMHM,Bosques Muy Húmedos Montanos
Eriosorus wurdackii,PAR,PAR
Krapfia macropetala,PAR,PAR
Laccopetalum giganteum,PSH,Puna Húmeda y Seca
Laccopetalum giganteum,PAR,PAR
Laccopetalum giganteum,AA,Altoandina
Ranunculus clypeatus,PSH,Puna Húmeda y Seca
Ranunculus gigas,PAR,PAR
Ranunculus lambayequensis,PAR,PAR
Ranunculus luxurians,PSH,Puna Húmeda y Seca
Ranunculus polystachyus,PSH,Puna Húmeda y Seca
Ranunculus weberbaueri,BPM,Bosques Pluviales Montanos
Johnstonia axilliflora,BS,Bosques Secos
Ziziphus piurensis,DCT,Desierto Cálido Tropical
Lachemilla barbata,PAR,PAR
Lachemilla barbata,PSH,Puna Húmeda y Seca
Alchemilla pseudovenusta,MA,Mesoandina
Alchemilla repens,MA,Mesoandina
Lachemilla sandiensis,AA,Altoandina
Polylepis canoi,BPM,Bosques Pluviales Montanos
Polylepis flavipila,PSH,Puna Húmeda y Seca
Polylepis multijuga,PAR,PAR
Polylepis multijuga,BPM,Bosques Pluviales Montanos
Polylepis multijuga,BMHM,Bosques Muy Húmedos Montanos
Polylepis subsericans,PSH,Puna Húmeda y Seca
Polylepis subsericans,AA,Altoandina
Prunus detrita,BHA,Bosques Húmedos Amazónicos
Prunus oblonga,BMHM,Bosques Muy Húmedos Montanos
Prunus rotunda,BHA,Bosques Húmedos Amazónicos
Prunus ruiziana,BMHM,Bosques Muy Húmedos Montanos
Rubus sparsiflorus,BPM,Bosques Pluviales Montanos
Rubus sparsiflorus,BMHM,Bosques Muy Húmedos Montanos
Rubus weberbaueri,PAR,PAR
Rubus weberbaueri,BPM,Bosques Pluviales Montanos
Kutchubaea urophylla,BHA,Bosques Húmedos Amazónicos
Arcytophyllum peruvianum,MA,Mesoandina
Arcytophyllum weberbaueri,MDE,Matorral Desértico
Chomelia klugii,BHA,Bosques Húmedos Amazónicos
Chomelia peruviana,BHA,Bosques Húmedos Amazónicos
Cinchona fruticosa,BMHM,Bosques Muy Húmedos Montanos
Cinchona glandulifera,BMHM,Bosques Muy Húmedos Montanos
Cinchona glandulifera,BMHP,Bosques Muy Húmedos Premontanos
Cinchona krauseana,BPM,Bosques Pluviales Montanos
Cinchona krauseana,BMHM,Bosques Muy Húmedos Montanos
Cinchona micrantha,BMHP,Bosques Muy Húmedos Premontanos
Cinchona micrantha,BHA,Bosques Húmedos Amazónicos
Cinchona pyrifolia,BMHM,Bosques Muy Húmedos Montanos
Cinchona scrobiculata,Sin datos,Sin datos
Coccocypselum decumbens,BMHM,Bosques Muy Húmedos Montanos
Coussarea liliiflora,BHA,Bosques Húmedos Amazónicos
Coussarea longiacuminata,BMHM,Bosques Muy Húmedos Montanos
Coussarea megalocarpa,BHA,Bosques Húmedos Amazónicos
Exostema corymbosum,MA,Mesoandina
Exostema corymbosum,BMHP,Bosques Muy Húmedos Premontanos
Exostema corymbosum,BHA,Bosques Húmedos Amazónicos
Faramea congesta,Sin datos,Sin datos
Faramea subsessilis,BMHP,Bosques Muy Húmedos Premontanos
Faramea vasquezii,BHA,Bosques Húmedos Amazónicos
